FI Doc No;FI Doc Date;Posting Date;Document Type;Document Type Desc;PO No;PO Line No;Vendor;Vendor Description;Vendor Invoice No;Project Nr.;Project Description;WBS;WBS Description;G/L Account;G/L Account Desc;Cost Center;Cost Center Desc;Product Desc;Item Text;Document Header Text;Payment Terms;Net Due Date;Invoice Amount Legal Entity currency;Creation date;SAP Invoice No.;Investment Profile;Account Group (Cora Level 1);Account Sub Group (Cora Level 2);Account (Cora Level 3);Legal Entity Currency Code;Value in document currency;Document currency Code;Quantity;Personnel Number;PO Final Invoice indicator;Value Type;Miro Invoice #;Goods Received Value
616401521532160012026;2026-01-13;2026-01-13;YD;E. Vendor PO Invoice;P001637081;1;10117368;WILLI STOBER GMBH &;RE261000541;C.32.02275.131.0;;C.32.02275.131.028.121;Schließanlagen;;;;;;LEAP | 6 ZYLINDER FUeR AUTOMATIKTUeREN;;3% 14 DAYS 60 DAYS NET;2026-03-14;941.30;2026-01-13;5111673131;capex;2;2.8;2.8.12-C;EUR;941.30;EUR;0;0;N;;5111673131;0.00
616403231456342782021;2021-11-02;2021-11-29;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.121;Roche Team MSR/GA;;;;;;;;;;300.00;;7287354;capex;5;5.2;5.2.12-C;EUR;300.00;EUR;2.000;0;;;7287354;
616403269718425962023;2023-03-28;2023-03-28;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.151;Roche Team Projekt SGU;;;;;;;;;;4621.75;2023-03-28;9009746;capex;5;5.2;5.2.15-C;EUR;4621.75;EUR;33.250;0;;;9009746;
616403318417830022024;2024-10-28;2024-10-28;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.141;Roche Team Qualifizierung;;;;;;;;;;994.00;2024-10-28;10688770;capex;5;5.2;5.2.14-C;EUR;994.00;EUR;7.000;0;;;10688770;
616403315426820922024;2024-09-23;2024-09-24;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.151;Roche Team Projekt SGU;;;;;;;;;;580.00;2024-09-24;10604870;capex;5;5.2;5.2.15-C;EUR;580.00;EUR;4.000;0;;;10604870;
616403274387936172023;2023-05-22;2023-05-25;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.131;Roche Team PM & Service;;;;;;;;;;15680.00;2023-05-25;9226902;capex;5;5.2;5.2.13-C;EUR;15680.00;EUR;112.000;0;;;9226902;
616401290151560012021;2021-08-18;2021-08-18;WE;Goods receipt;9110173293;3;10121111;CENGURU GMBH;;C.32.02275.131.0;;C.32.02275.131.062.101;Extern Bau / GP;212203801;DIA GR/IR NON-TRADE;;;;1. NT Erweiterungsangebot 2 CD Phase;;;;29234.29;;5005201541;capex;6;6.2;6.2.10-C;EUR;29234.29;EUR;0;0;Y;;5005201541;
616403270833011462023;2023-04-10;2023-04-11;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.024.171;Gebäudeautomation;;;;;;;;;;200.00;2023-04-11;9068474;capex;2;2.4;2.4.17-C;EUR;200.00;EUR;2.000;0;;;9068474;
616401301860740042021;2021-11-04;2021-11-08;IR;;2111136492;6;10109649;FARNELL GMBH;0000000009201110;C.32.02275.131.0;;C.32.02275.131.052.121;Roche Team MSR/GA;;;;;;Litze verzinnt 022mm^2 schwarz;;3% 14 DAYS 30 DAYS NET;2021-12-04;24.62;;5108977872;capex;5;5.2;5.2.12-C;EUR;24.62;EUR;0;0;;;5108977872;0.00
616403267925362782023;2023-02-27;2023-03-06;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.231;Roche Team Digitalisierung;;;;;;;;;;400.00;2023-03-06;8928055;capex;5;5.2;5.2.23-C;EUR;400.00;EUR;4.000;0;;;8928055;
616403345963574762025;2025-09-22;2025-09-25;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.151;Roche Team Projekt SGU;;;;;;;;;;730.00;2025-09-25;11399886;capex;5;5.2;5.2.15-C;EUR;730.00;EUR;5.000;0;;;11399886;
616401501281910012025;2025-09-01;2025-09-01;WE;Goods receipt;P001308025;1;10117953;ORTNER ANLAGENTECHNI;;C.32.02275.131.0;;C.32.02275.131.029.151;BSL-3;212203801;DIA GR/IR NON-TRADE;;;;LEAP | TM20 Sonderwasserfilter S3;;;;19000.00;2025-09-01;5009522049;capex;0;0.0;0.0.00-C;EUR;19000.00;EUR;0;0;N;;5009522049;
616401444518890012024;2024-08-20;2024-08-20;WE;Goods receipt;P000671585;1;10108592;MMM MUENCHENER MEDIZ;;C.32.02275.131.0;;C.32.02275.131.036.101;Laborgeräte;212203801;DIA GR/IR NON-TRADE;;;;LEAP | LM22_S3 Autoklaven;;;;172106.41;2024-08-20;5008355302;capex;3;3.6;3.6.10-C;EUR;172106.41;EUR;0;0;N;;5008355302;
616401518026240012025;2025-12-16;2025-12-16;WE;Goods receipt;P000687637;4;10202015;KEMMLIT-BAUELEMENTE;;C.32.02275.131.0;;C.32.02275.131.036.121;Ausstattung;212203801;DIA GR/IR NON-TRADE;;;;LEAP | BA11 Umkleiden & Sanitaertrennwaend;;;;208618.36;2025-12-16;5009848852;capex;3;3.6;3.6.12-C;EUR;208618.36;EUR;0;0;N;;5009848852;
616403290850494282023;2023-12-04;2023-12-08;;;;0;;-;;C.32.02275.131.0;;C.32.02275.131.052.101;Roche Team Bau;;;;;;;;;;5880.00;2023-12-08;9816737;capex;5;5.2;5.2.10-C;EUR;5880.00;EUR;42.000;0;;;9816737;
616403262339930772022;2022-12-01;2022-12-21;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.043.151;ECESRM-Ansatzsystem VT;;;;;;;;;;73.50;;8677623;capex;4;4.3;4.3.15-C;EUR;73.50;EUR;1.000;0;;;8677623;
616401235014680032020;2020-08-20;2020-08-20;WE;Goods receipt;6000756045;30;10231878;VESCON PROCESS GMBH;;C.32.00700.470.0;;C.32.00700.470.062.211;ECESRM-Nebengewerke extern;212203801;DIA GR/IR NON-TRADE;;;;Nebengewerke (DD III);;;;14944.63;;5004132453;capex;6;6.2;6.2.21-C;EUR;14944.63;EUR;0;0;N;;5004132453;
616401360033890022022;2022-12-13;2022-12-19;IR;;P000136742;2;10118889;PETERSTALER MINERALQ;RE22052620;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;Peterstaler Classic 12x07l;;45 DAYS NET;2023-01-27;0.00;;5109711379;capex;7;7.4;7.4.10-O;EUR;101.10;EUR;0;0;N;;5109711379;0.00
616401285344880012021;2021-07-09;2021-07-16;EI;;2111098588;1;10118889;PETERSTALER MINERALQ;0000000021025740;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;Burkhardt Apfelsaft klar 24x 020l;;45 DAYS NET;2021-08-23;0.00;;5108783503;capex;7;7.4;7.4.10-O;EUR;22.70;EUR;0;0;N;;5108783503;0.00
616401289406740022021;2021-06-30;2021-08-12;WE;Goods receipt;9110177970;2;10348792;WORKINGWELL GMBH;;C.32.03032.900.0;;C.32.03032.900.061.209;Externe Planung Kostenanteil;212203801;DIA GR/IR NON-TRADE;;;;G322/ NewWork- Bedarfsanalyse;;;;0.00;;5005187046;capex;0;0.0;0.0.00-O;EUR;5869.05;EUR;0;0;N;;5005187046;
616401380748640022023;2023-05-22;2023-05-22;WE;Goods receipt;9110231304;2;10111263;MW BUEROPLANUNG GMBH;;C.32.02993.442.0;;C.32.02993.442.036.129;Büromöblierung (OPEX);212203801;DIA GR/IR NON-TRADE;;;;PopUp Rechtecktischle 180 x 60 cm;;;;0.00;2023-05-22;5007035284;capex;3;3.6;3.6.12-O;EUR;432.00;EUR;0;0;N;;5007035284;
616401279362400172021;2021-06-08;2021-06-08;WE;Goods receipt;9110177473;17;10111263;MW BUEROPLANUNG GMBH;;C.32.03032.322.0;;C.32.03032.322.029.201;Mobiliar 250€ - 1000€;212203801;DIA GR/IR NON-TRADE;;;;Sedus se:works assistant;;;;1004.25;;5004983559;capex;2;2.9;2.9.20-C;EUR;1004.25;EUR;0;0;N;;5004983559;
616402036216400862023;2023-12-12;2023-12-12;;;;1;;-;;C.32.02993.442.0;;C.32.02993.442.036.139;Labormöbilierung (OPEX);;;3253100502;DOZCB Labour;;Umb. Best. 2111244303/24 Bel. 135017131/18;;;;42.34;2023-12-12;;capex;3;3.6;3.6.13-O;EUR;42.34;EUR;0;0;;;;
616402036216400202023;2023-12-12;2023-12-12;;;;1;;-;;C.32.02993.442.0;;C.32.02993.442.036.139;Labormöbilierung (OPEX);;;;;;Umb. Best. 2111213050/2 Bel. 133433631/1;;;;0.00;2023-12-12;;capex;3;3.6;3.6.13-O;EUR;220.40;EUR;0;0;;;;
616402036216400882023;2023-12-12;2023-12-12;;;;1;;-;;C.32.02993.442.0;;C.32.02993.442.036.139;Labormöbilierung (OPEX);;;3253100502;DOZCB Labour;;Umb. Best. 2111244303/25 Bel. 135017131/19;;;;31.97;2023-12-12;;capex;3;3.6;3.6.13-O;EUR;31.97;EUR;0;0;;;;
616403255363225722022;2022-09-27;2022-09-27;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.121;Roche Team MSR;;;;;;;;;;660.00;;8338626;capex;5;5.2;5.2.12-C;EUR;660.00;EUR;6.000;0;;;8338626;
616403269985143502023;2023-03-30;2023-03-30;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.131;Roche Team PM & Service;;;;;;;;;;-140.00;2023-03-30;9008640;capex;5;5.2;5.2.13-C;EUR;-140.00;EUR;-1.000;0;;;9008640;
616403228786420202021;2021-09-27;2021-10-27;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.131;Roche Team PM & Service;;;;;;;;;;-600.00;;7161124;capex;5;5.2;5.2.13-C;EUR;-600.00;EUR;-4.000;0;;;7161124;
616403255363225452022;2022-09-27;2022-09-27;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.151;Roche Team Projekt SGU;;;;;;;;;;258.00;;8338626;capex;5;5.2;5.2.15-C;EUR;258.00;EUR;2.000;0;;;8338626;
616403266947410022023;2023-02-23;2023-02-23;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;3253510179;DOMM Oth Gen PC MA;;WebShop KW 07;;;;226.00;2023-02-23;;capex;7;7.4;7.4.10-O;EUR;226.00;EUR;226.000;0;;;;
616401220896570012020;2020-01-31;2020-05-05;IR;;;0;10118066;LEONARDO ROYAL HOTEL;0000000463056256;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;;;;2020-01-31;0.00;;5101440999;capex;7;7.4;7.4.10-O;EUR;42.86;EUR;0;0;;;5101440999;
616403253569994152022;2022-09-05;2022-09-05;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;WebShop KW 34;;;;0.00;;;capex;7;7.4;7.4.10-O;EUR;100.00;EUR;0;0;;;;
616403244552250772022;2022-05-10;2022-05-10;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;3253510179;DOMM Oth Gen PC MA;;03.05.2022 - Bewirtung mit Betriebsfremden;;;;214.89;;;capex;7;7.4;7.4.10-O;EUR;214.89;EUR;214.890;0;;;;
616403228906263802021;2021-10-28;2021-10-28;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.161;Roche Team Elektro;;;;;;;;;;648.00;;7173643;capex;5;5.2;5.2.16-C;EUR;648.00;EUR;6.000;0;;;7173643;
616403228263600292021;2021-10-21;2021-10-21;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.171;Roche Team HLKK;;;;;;;;;;108.00;;7136408;capex;5;5.2;5.2.17-C;EUR;108.00;EUR;1.000;0;;;7136408;
616403243519393592022;2022-04-25;2022-04-27;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.052.231;Roche Team Labor;;;;;;;;;;110.00;;7819560;capex;5;5.2;5.2.23-C;EUR;110.00;EUR;1.000;0;;;7819560;
616401356169230072022;2022-11-23;2022-11-23;WE;Goods receipt;9110222230;7;10119529;BRANDSCHUTZ ANDRAE M;;C.32.02993.442.0;;C.32.02993.442.073.129;Allg Projektkosten (Workshops Meetings);212203801;DIA GR/IR NON-TRADE;;;;Schaumloescher 6l alkoholbestaendig;;;;0.00;;5006542976;capex;7;7.3;7.3.12-O;EUR;271.20;EUR;0;0;N;;5006542976;
616401356523860012022;2022-11-25;2022-11-25;WE;Goods receipt;9110222230;8;10119529;BRANDSCHUTZ ANDRAE M;;C.32.02993.442.0;;C.32.02993.442.073.129;Allg Projektkosten (Workshops Meetings);212203801;DIA GR/IR NON-TRADE;3253100502;DOZCB Labour;;Ruecknahme/Entsorgung Schaummittel & CO2;;;;83.90;;5006551973;capex;7;7.3;7.3.12-O;EUR;83.90;EUR;0;0;N;;5006551973;
616403228906281802021;2021-10-27;2021-10-28;;;;0;;-;;C.32.02993.442.0;;C.32.02993.442.073.141;Dokumentation;;;;;;;;;;490.00;;7172088;capex;7;7.3;7.3.14-C;EUR;490.00;EUR;5.000;0;;;7172088;
616403206221900022021;2021-01-18;2021-01-28;;;;0;;-;;C.32.02993.900.0;;C.32.02993.900.052.009;PI Interne Planung (KST);;;;;;;;;;0.00;;6153776;capex;0;0.0;0.0.00-O;EUR;-855.00;EUR;0;0;;;6153776;
616403223545652362021;2021-08-19;2021-08-19;;;;0;;-;;C.32.02993.900.0;;C.32.02993.900.052.009;PI Interne Planung (KST);;;;;;;;;;0.00;;6920641;capex;0;0.0;0.0.00-O;EUR;4125.00;EUR;0;0;;;6920641;
616403276222760022023;2023-06-19;2023-06-19;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;3253510179;DOMM Oth Gen PC MA;;12.06.2023 - Bewirtung mit Betriebsfremden;;;;35.60;2023-06-19;;capex;7;7.4;7.4.10-O;EUR;35.60;EUR;35.600;0;;;;
616401379516260042023;2023-03-01;2023-05-10;IR;;;0;10114182;KUL GASTRO GMBH;0000000000016702;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;3253510179;DOMM Oth Gen PC MA;;Speisen;;;2023-03-31;314.16;2023-05-10;5102479044;capex;7;7.4;7.4.10-O;EUR;314.16;EUR;0;0;;;5102479044;
616403230323000022021;2021-11-17;2021-11-17;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;11.11.2021 - Bewirtung mit Betriebsfremden;;;;0.00;;;capex;7;7.4;7.4.10-O;EUR;562.15;EUR;0;0;;;;
616401301096940122021;2021-11-02;2021-11-02;KX;Employee Expenses;;0;44411052;;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;3252100000;PM&PCE Site PZ Portf;;Hotel - Expense|Dienstreise;;;;0.00;;458917  1;capex;7;7.4;7.4.10-O;EUR;79.91;EUR;0;828809;;;458917  1;
616401370469540012023;2023-02-14;2023-03-03;IR;;P000181139;1;10118889;PETERSTALER MINERALQ;RE23006155;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;Black Forest Still 6x 15l PET;;45 DAYS NET;2023-03-31;0.00;2023-03-03;5109837512;capex;7;7.4;7.4.10-O;EUR;141.50;EUR;0;0;N;;5109837512;0.00
616401285470460082021;2021-07-16;2021-07-16;KX;Employee Expenses;;0;44412365;;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;Hotel - Expense|FAT Optima;;;;0.00;;439137  1;capex;7;7.4;7.4.10-O;EUR;83.00;EUR;0;893748;;;439137  1;
616401314175970012022;2022-01-31;2022-02-02;EI;;2111161507;1;10118889;PETERSTALER MINERALQ;0000000022003449;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;3253510179;DOMM Oth Gen PC MA;;Black Forest Still 6x 15l PET;;45 DAYS NET;2022-03-17;33.06;;5109128471;capex;7;7.4;7.4.10-O;EUR;33.06;EUR;0;0;N;;5109128471;0.00
616403266947410022023;2023-02-23;2023-02-23;;;;0;;-;;C.32.00700.470.0;;C.32.00700.470.074.100;ECESRM-Reisekosten/Bewirtungen intern;;;;;;WebShop KW 07;;;;0.00;2023-02-23;;capex;7;7.4;7.4.10-O;EUR;226.00;EUR;0;0;;;;
616401499790900042025;2025-08-19;2025-08-21;IR;;P001438313;2;10110814;SCHRAUBEN JAEGER AG;25-5081226;C.32.02316.470.0;;C.32.02316.470.038.111;CCPSM - FlaschenVerpackungslinie;;;;;;I- 6kt- Schraube .M 10x70.a 100 Stueck;;2% 14 DAYS 60 DAYS NET;2025-10-18;65.48;2025-08-21;5111427825;capex;3;3.8;3.8.11-C;EUR;65.48;EUR;0;0;N;;5111427825;0.00
616401475963660012025;2025-03-13;2025-03-13;WE;Goods receipt;P001151230;1;10110626;GFI GESELLSCHAFT FUE;;C.32.02316.470.0;;C.32.02316.470.041.141;CCPSM - Elektro und Gehäuse für Abluft;212203801;DIA GR/IR NON-TRADE;;;;OEE Paneel Linie 21 Geb. 270/2 1.OG;;;;4463.71;2025-03-13;5008990088;capex;4;4.1;4.1.14-C;EUR;4463.71;EUR;0;0;N;;5008990088;
616401408367880042023;2023-11-30;2023-12-11;IR;;P000149518;1;10120664;ALEXANDER BUERKLE GM;0000000017990453;C.32.02316.470.0;;C.32.02316.470.041.141;CCPSM - Elektro und Gehäuse für Abluft;;;;;;Elektromaterial 2023 / RDG..ersetzt Jahr;;;2024-01-29;180.48;2023-12-11;5110343835;capex;4;4.1;4.1.14-C;EUR;180.48;EUR;0;0;;;5110343835;
616401385053620022023;2023-06-23;2023-06-23;WA;Goods issue;;0;;-;;C.32.02316.470.0;;C.32.02316.470.041.141;CCPSM - Elektro und Gehäuse für Abluft;114105804;DIA STOCK RM OTHER INV. LSM;;;;;;;;409.49;2023-06-23;4928739607;capex;4;4.1;4.1.14-C;EUR;409.49;EUR;0;0;;;4928739607;
616403290569061042023;2023-11-21;2023-12-06;;;;0;;-;;C.32.02316.470.0;;C.32.02316.470.044.141;CCPSM - PIG System;;;;;;;;;;500.00;2023-12-06;9793676;capex;4;4.4;4.4.14-C;EUR;500.00;EUR;4.000;0;;;9793676;
616403291785803412023;2023-12-18;2023-12-20;;;;0;;-;;C.32.02316.470.0;;C.32.02316.470.044.991;CCPSM - LAN Installation;;;;;;;;;;1000.00;2023-12-20;9847362;capex;4;4.4;4.4.99-C;EUR;1000.00;EUR;8.000;0;;;9847362;
616403257905053412022;2022-10-28;2022-10-28;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.101;Bau Intern;;;;;;;;;;82.50;;8465258;capex;5;5.2;5.2.10-C;EUR;82.50;EUR;750;0;;;8465258;
616403289893511612023;2023-11-30;2023-11-30;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.121;Proz. Automatisierung Intern;;;;;;;;;;1200.00;2023-11-30;9766339;capex;5;5.2;5.2.12-C;EUR;1200.00;EUR;12.000;0;;;9766339;
616403276861661162023;2023-06-19;2023-06-23;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.121;Proz. Automatisierung Intern;;;;;;;;;;800.00;2023-06-23;9328737;capex;5;5.2;5.2.12-C;EUR;800.00;EUR;8.000;0;;;9328737;
616403303878851102024;2024-05-13;2024-05-14;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.121;Proz. Automatisierung Intern;;;;;;;;;;525.00;2024-05-14;10238917;capex;5;5.2;5.2.12-C;EUR;525.00;EUR;5.000;0;;;10238917;
616403303794131762024;2024-05-13;2024-05-13;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.121;Proz. Automatisierung Intern;;;;;;;;;;315.00;2024-05-13;10237894;capex;5;5.2;5.2.12-C;EUR;315.00;EUR;3.000;0;;;10237894;
616403284040970292023;2023-09-22;2023-09-22;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.121;Proz. Automatisierung Intern;;;;;;;;;;105.00;2023-09-22;9598661;capex;5;5.2;5.2.12-C;EUR;105.00;EUR;1.000;0;;;9598661;
616403279564390142023;2023-07-24;2023-07-26;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.121;Proz. Automatisierung Intern;;;;;;;;;;900.00;2023-07-26;9449701;capex;5;5.2;5.2.12-C;EUR;900.00;EUR;9.000;0;;;9449701;
616403195959346842020;2020-09-08;2020-09-11;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.171;TGA Intern;;;;;;;;;;-147.00;;5693890;capex;5;5.2;5.2.17-C;EUR;-147.00;EUR;-1.000;0;;;5693890;
616403267417195602023;2023-02-07;2023-02-28;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.052.181;Geb. Automatisierung Intern;;;;;;;;;;140.00;2023-02-28;8914123;capex;5;5.2;5.2.18-C;EUR;140.00;EUR;1.000;0;;;8914123;
616401380893020012023;2023-05-23;2023-05-23;WE;Goods receipt;9110168112;4;10193037;TRETT CONSULTING B V;;C.32.02314.652.0;;C.32.02314.652.062.131;Projektmanagement Extern;212203801;DIA GR/IR NON-TRADE;;;;3.NT ECFLP Terminplanung;;;;7000.00;2023-05-23;5007038267;capex;6;6.2;6.2.13-C;EUR;7000.00;EUR;0;0;N;;5007038267;
616401334833870022022;2022-06-23;2022-06-23;KX;Employee Expenses;;0;44406838;;;C.32.02314.652.0;;C.32.02314.652.073.129;Allg. Projektkosten (KOSTEN);;;3253510376;DOMM Oth Gen PC PZ;;Daily Allowance (gross)|;;;;43.00;;899562  1;capex;7;7.3;7.3.12-O;EUR;43.00;EUR;0;176260;;;899562  1;
616403288170461252023;2023-11-08;2023-11-08;;;;0;;-;;C.32.02314.652.0;;C.32.02314.652.073.129;Allg. Projektkosten (KOSTEN);;;3253510376;DOMM Oth Gen PC PZ;;;;;;270.00;2023-11-08;9726984;capex;7;7.3;7.3.12-O;EUR;270.00;EUR;3.000;0;;;9726984;
616401335678320062022;2022-06-29;2022-06-29;KX;Employee Expenses;;0;44411051;;;C.32.02314.652.0;;C.32.02314.652.073.129;Allg. Projektkosten (KOSTEN);;;3252100000;PM&PCE Site PZ Portf;;Daily Allowance (gross)|;;;;0.00;;901495  1;capex;7;7.3;7.3.12-O;EUR;43.00;EUR;0;829117;;;901495  1;
616401419205820012024;2024-02-28;2024-02-28;WE;Goods receipt;9110211998;1;10114676;GS GEBAEUDESERVICE G;;C.32.02314.672.0;;C.32.02314.672.028.271;Baureinigung;212203801;DIA GR/IR NON-TRADE;;;;ECFLP-Reinigungsarbeiten;;;;908.92;2024-02-28;5007833861;capex;2;2.8;2.8.27-C;EUR;908.92;EUR;0;0;N;;5007833861;
616401428832490032024;2024-05-02;2024-05-02;WE;Goods receipt;9110213421;5;10110071;CAT GMBH;;C.32.02314.672.0;;C.32.02314.672.062.191;Extern CM;212203801;DIA GR/IR NON-TRADE;;;;4.NT ECFLP Oberbauleitung;;;;2512.74;2024-05-02;5008031776;capex;6;6.2;6.2.19-C;EUR;2512.74;EUR;0;0;N;;5008031776;
616401409761150012023;2023-12-20;2023-12-20;WE;Goods receipt;9110213421;4;10110071;CAT GMBH;;C.32.02314.672.0;;C.32.02314.672.062.191;Extern CM;212203801;DIA GR/IR NON-TRADE;;;;3.NT ECFLP Oberbauleitung;;;;4861.62;2023-12-20;5007642485;capex;6;6.2;6.2.19-C;EUR;4861.62;EUR;0;0;N;;5007642485;
616401299460470012021;2021-10-21;2021-10-22;IR;;2111132834;1;10112730;PETER HUBER KAELTEMA;0000000012523541;C.32.02928.353.0;;C.32.02928.353.031.191;Equipment Prozess;;;;;;Huber Ueberwurfmutter;;30 DAYS NET;2021-11-20;126.00;;5108948452;capex;3;3.1;3.1.19-C;EUR;126.00;EUR;0;0;N;;5108948452;0.00
616401328591090012022;2022-05-09;2022-05-09;WE;Goods receipt;9110189131;1;10119310;SMB INDUSTRIES GMBH;;C.32.02928.353.0;;C.32.02928.353.041.131;Rohrleitungsinstallationen;212203801;DIA GR/IR NON-TRADE;;;;ECPGP-Rohrleitungsmontage G353;;;;27849.17;;5005967306;capex;4;4.1;4.1.13-C;EUR;27849.17;EUR;0;0;N;;5005967306;
616401252545070022020;2020-12-16;2020-12-16;WE;Goods receipt;9110167371;2;10113850;OBERMEYER GEBAEUDEPL;;C.32.02314.652.0;;C.32.02314.652.062.171;TGA Extern;212203801;DIA GR/IR NON-TRADE;;;;ECFLP Planung TGA - HKLS CD/BD;;;;3000.00;;5004475206;capex;6;6.2;6.2.17-C;EUR;3000.00;EUR;0;0;N;;5004475206;
616401347330040042022;2022-09-21;2022-09-21;KX;Employee Expenses;;0;;-;;C.32.02314.652.0;;C.32.02314.652.073.129;Allg. Projektkosten (KOSTEN);417101044;T&E - HOTEL & ACCOMMODATION;3253510376;DOMM Oth Gen PC PZ;;Provided Meals|;;;;-38.40;;1014929 1;capex;7;7.3;7.3.12-O;EUR;-38.40;EUR;0;742207;;;1014929 1;
616401372136040462023;2023-03-16;2023-03-16;KX;Employee Expenses;;0;44411242;;;C.32.02314.652.0;;C.32.02314.652.073.129;Allg. Projektkosten (KOSTEN);;;;;;Breakfast|Projekt ECFLP FAT Teil 2;;;;0.00;2023-03-16;1392591 1;capex;7;7.3;7.3.12-O;EUR;1.18;EUR;0;835693;;;1392591 1;
616403297112900862024;2024-02-29;2024-02-29;;;;0;;-;;C.32.02316.470.0;;C.32.02316.470.052.131;CCPSM - Int. Automation;;;;;;;;;;3341.00;2024-02-29;10019343;capex;5;5.2;5.2.13-C;EUR;3341.00;EUR;26.000;0;;;10019343;
616403213934025182021;2021-04-26;2021-04-27;;;;0;;-;;C.32.02316.470.0;;C.32.02316.470.052.131;CCPSM - Int. Automation;;;;;;;;;;3384.00;;6500398;capex;5;5.2;5.2.13-C;EUR;3384.00;EUR;24.000;0;;;6500398;
616403336040732152025;2025-05-27;2025-05-28;;;;0;;-;;C.32.02316.470.0;;C.32.02316.470.052.131;CCPSM - Int. Automation;;;;;;ite;;;;262.00;2025-05-28;11172511;capex;5;5.2;5.2.13-C;EUR;262.00;EUR;2.000;0;;;11172511;
616403251333151402022;2022-08-01;2022-08-04;;;;0;;-;;C.32.02316.470.0;;C.32.02316.470.052.131;CCPSM - Int. Automation;;;;;;;;;;2016.00;;8170555;capex;5;5.2;5.2.13-C;EUR;2016.00;EUR;14.000;0;;;8170555;
616401425995540012024;2024-04-12;2024-04-12;WE;Goods receipt;9110235522;1;10284468;PCC SOLUTIONS GMBH;;C.32.02316.470.0;;C.32.02316.470.062.101;CCPSM - Ext. Eng. Prozess;212203801;DIA GR/IR NON-TRADE;;;;EVRA Linie 21 Kartonierer;;;;864.00;2024-04-12;5007973483;capex;6;6.2;6.2.10-C;EUR;864.00;EUR;0;0;N;;5007973483;
616401399880800012023;2023-10-11;2023-10-11;WE;Goods receipt;9110233450;1;10117706;AIRITSYSTEMS GMBH;;C.32.02316.470.0;;C.32.02316.470.062.101;CCPSM - Ext. Eng. Prozess;212203801;DIA GR/IR NON-TRADE;;;;CCPSM _ AWARO Support 2023;;;;1057.80;2023-10-11;5007432077;capex;6;6.2;6.2.10-C;EUR;1057.80;EUR;0;0;N;;5007432077;
